,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,similar_bug,jaccard_score,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
5020,210918,0,1,1,1,1,1,Platform-Text,Dani Megert,Platform-Text-Inbox,Dani Megert,Martin Aeschlimann,99729,0.09523809523809523,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Thomas Mäder,Erich Gamma,Darin Wright,18.405438817877553,13.679320492692238,6.797544065088456,6.564642065992372,6.210115660602147,5.4844962165065425,3.4413872053545234,2.4570333094973353,1.6019156945575652,0.7981127839820251,Dani Megert,Martin Aeschlimann,Markus Keller,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Benno Baumgartner,Erich Gamma,0.8046599658951213,0.6295326445116921,0.3560143048210938,0.30808650943050986,0.30126834502432837,0.2749571181533098,0.2669926036224702,0.2509637473443124,0.24386182050413238,0.18773255443371786,Martin Aeschlimann,Dani Megert,Markus Keller,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,Erich Gamma,379.60000272970575,203.33649667905894,152.8550269257072,138.30074906480428,79.0047948520101,77.3463644548768,65.80685715134486,50.22556765933119,41.23955718093423,33.40984865241809,2007-11-26 13:17:56
5021,210921,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,204682,0.13793103448275862,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Dani Megert,Erich Gamma,Tom Hofmann,Thomas Mäder,Andre Weinand,137.30407426961636,106.56322493311608,45.68868243349107,34.3013685777078,30.523945189428026,30.269448093464487,17.249400800681993,14.316785376682233,9.356528466855597,8.703381633538724,Martin Aeschlimann,Markus Keller,Dani Megert,Benno Baumgartner,Erich Gamma,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,12.466638517231845,3.9670691115887653,3.6610859825887787,1.757880860832371,1.3754609287968746,0.9704148933970543,0.8851758143054126,0.8145892395079538,0.7014930048087786,0.6876718983745892,Martin Aeschlimann,Dani Megert,Markus Keller,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,Erich Gamma,1174.7033907582188,203.22190302165347,152.75359618143622,138.28563527086996,79.00667568104072,77.3479531062877,65.80861598413448,50.22743548577685,41.23952403745404,33.411453596757276,2007-11-26 13:39:41
5022,210924,0,1,1,1,1,1,JDT-UI,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,Benno Baumgartner,129366,0.1,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Dani Megert,Erich Gamma,Tom Hofmann,Thomas Mäder,Deepak Azad,27.260999864604134,17.478691941274295,9.323169168197797,8.189628758497292,7.995561305542087,3.7450147806477103,3.49071065989419,3.345244065317965,1.4461497701331498,0.9041082621878649,Benno Baumgartner,Martin Aeschlimann,Markus Keller,Dani Megert,Dirk Baeumer,Erich Gamma,Tobias Widmer,Tom Hofmann,Darin Wright,Adam Kiezun,80.8331748053674,2.235092260231037,1.2040214255949522,0.882965458514335,0.3873700723444344,0.3652589016277784,0.3586693651808191,0.30214149310024274,0.29104798423958694,0.243167033110298,Benno Baumgartner,Martin Aeschlimann,Dani Megert,Markus Keller,Tobias Widmer,Tom Hofmann,Dirk Baeumer,Kai-Uwe Maetzel,Christof Marti,Erich Gamma,7035.130405008638,550.6684638194616,129.79693621204228,101.85082036230497,69.69986922445871,40.97556954055271,39.779515138907264,24.08801754906572,22.403756800595644,22.151987746167443,2007-11-26 13:59:28
5023,210940,0,1,1,1,1,1,JDT-UI,Martin Aeschlimann,JDT-UI-Inbox,Martin Aeschlimann,Benno Baumgartner,170884,0.1346153846153846,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dirk Baeumer,Dani Megert,Tobias Widmer,Thomas Mäder,Erich Gamma,Tom Hofmann,Andre Weinand,52.36568992319667,29.83402303803158,11.519882003563572,10.69699293232588,9.931653480510047,7.81326211642289,4.82993258352319,3.06285177896069,2.8641217286940894,2.4550524385605055,Benno Baumgartner,Martin Aeschlimann,Dani Megert,Markus Keller,Erich Gamma,Adam Kiezun,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Kai-Uwe Maetzel,6.766213003865956,3.0176482490297354,1.084162816941752,0.8701285966713147,0.554164601685503,0.30798644186779006,0.3079344048837635,0.29504065736814605,0.2872238129086003,0.23881837991200527,Benno Baumgartner,Martin Aeschlimann,Markus Keller,Dani Megert,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Christof Marti,Adam Kiezun,922.2283872672215,377.140970946288,204.85885906678328,122.4883290905567,42.02192406094386,39.076047181376396,38.692617118920396,28.56895296190084,20.88537993600312,20.487545952139588,2007-11-26 15:42:58
5024,211045,0,0,1,1,1,1,JDT-UI,Benno Baumgartner,Benno Baumgartner,Benno Baumgartner,Martin Aeschlimann,197933,0.11688311688311688,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Dani Megert,Erich Gamma,Tom Hofmann,Thomas Mäder,Darin Wright,89.92613009424755,55.8644707011207,34.32576135008325,20.25525390627158,20.002823298649815,17.955130555075318,13.48274246867531,6.148815237051985,5.5542338675924166,5.052014991023698,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Markus Keller,Tobias Widmer,Dirk Baeumer,Erich Gamma,Tom Hofmann,Adam Kiezun,Kai-Uwe Maetzel,10.903049297959747,6.557592116292511,5.015820819874337,1.7548089827150912,0.7376609743765955,0.7131234058835687,0.6617604430598568,0.634923726899016,0.5873044070669092,0.537924715255887,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Markus Keller,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,Erich Gamma,888.8309719107348,613.0587380124255,428.7617158757996,147.35370772252654,78.99946978154084,77.31789325236159,65.80921606921079,50.216375339415364,41.24006435284674,33.410446636332516,2007-11-27 11:10:41
5025,211447,0,0,1,1,1,1,Platform-Text,Dani Megert,Markus Keller,Dani Megert,Martin Aeschlimann,137167,0.07079646017699115,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Dirk Baeumer,Tobias Widmer,Tom Hofmann,Erich Gamma,Thomas Mäder,Darin Wright,103.68571642441492,66.68601186378595,50.54127274402258,30.533819138940316,29.45609467365202,29.155956855572125,20.875004748170724,9.250425820247376,6.636860265018051,4.735191749497413,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tom Hofmann,Kai-Uwe Maetzel,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Erich Gamma,8.603022405194848,4.795222129839809,3.3516811641912008,2.9913314823464465,1.7975793700637188,1.4642005963360445,1.4132313857350756,1.4093197446097512,1.082124368551324,0.9830695159849104,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tobias Widmer,Dirk Baeumer,Darin Wright,Tom Hofmann,Adam Kiezun,Claude Knaus,476.22596269566935,341.73421528254016,233.40499512505767,112.83083994630493,70.68078620608162,57.695511511626755,56.28197698188213,52.095236347294,43.42509287571101,31.821820745188788,2007-11-29 13:58:23
5026,211484,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,JDT-UI-Inbox,Martin Aeschlimann,Martin Aeschlimann,189083,0.16666666666666666,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dani Megert,Tobias Widmer,Dirk Baeumer,Thomas Mäder,Erich Gamma,Darin Wright,Darin Swanson,4.8773103368324,4.42963123049248,3.0180301205497813,2.295535130489121,2.1201769755271185,0.965728648934609,0.7796185243109105,0.47977966804422617,0.13196574920881948,0.0,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Erich Gamma,Kai-Uwe Maetzel,Thomas Mäder,0.4347746677498229,0.21102117155909206,0.19670683936807173,0.11658833532505035,0.06068727092079397,0.05776089071659428,0.05172560492217448,0.04980216320779988,0.04978588164327523,0.048032532532795914,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Markus Keller,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,Erich Gamma,542.6253217021598,263.6775799451979,246.5438838794718,139.61268943971677,78.97367345587972,77.23057636703965,65.80485021333547,50.181186116441395,41.23524382709969,33.40264761804316,2007-11-29 18:32:37
5027,211529,0,0,0,0,0,0,JDT-UI,Deepak Azad,Deepak Azad,Deepak Azad,Martin Aeschlimann,81178,0.05555555555555555,Martin Aeschlimann,Markus Keller,Erich Gamma,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Dani Megert,Thomas Mäder,Tom Hofmann,Deepak Azad,137.70540585682758,120.66209535518331,66.54436071207428,62.7824571751935,50.75889540723872,49.73418194168646,39.93417627014037,11.305895459548978,8.3837073725477,4.3463994975328,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tom Hofmann,Andre Weinand,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,27.16318867819219,10.917364720791639,8.319173316014439,5.6056683392844295,5.197571012915519,2.5882463828972364,2.269137753486346,1.9517196881057495,1.7011595067575909,1.6070002339973144,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Dirk Baeumer,Markus Keller,Tobias Widmer,Andre Weinand,Adam Kiezun,Tom Hofmann,Darin Wright,423.3539229517179,176.06634415172482,160.25952791732982,95.51643193308321,90.03517454567358,44.27138737816965,38.0345847114928,38.017387158161895,36.65167032503649,32.5198715291009,2007-11-29 23:08:05
5028,211578,0,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,Martin Aeschlimann,208213,0.13709677419354838,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Dani Megert,Erich Gamma,Tom Hofmann,Thomas Mäder,Darin Wright,99.32584910777072,62.094623481523115,53.61476799045773,32.52412426612684,31.940417096558434,29.191992995803403,10.940627512557084,8.303546144919425,7.936141946233812,6.126957415866501,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tom Hofmann,Dirk Baeumer,Tobias Widmer,Erich Gamma,Adam Kiezun,Kai-Uwe Maetzel,6.112032325826348,5.085279076639045,3.2393624863692128,2.8373913661742294,1.6242561120288208,1.5548415705901624,1.496486018724807,1.1345811063329319,1.1230300091241565,1.0187484220791754,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Markus Keller,Dirk Baeumer,Tobias Widmer,Adam Kiezun,Tom Hofmann,Darin Wright,Erich Gamma,504.72181373733366,247.09726427669142,232.85922411923573,137.68208097897298,78.96617500412925,77.20525751195574,65.8035912545017,50.17096854197196,41.23379696501762,33.400389749806024,2007-11-30 10:43:22
5029,211791,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,JDT-UI-Inbox,Martin Aeschlimann,Martin Aeschlimann,72903,0.21428571428571427,Martin Aeschlimann,Markus Keller,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Erich Gamma,Dani Megert,Darin Wright,Tom Hofmann,Andre Weinand,9.567852202603154,6.699731546889825,3.722543824959364,3.1720202929019052,2.593716562170532,2.4812130377333443,1.690998336613005,0.8151399836705154,0.8101419527528646,0.62327345743678,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Markus Keller,Tom Hofmann,Erich Gamma,Dirk Baeumer,Kai-Uwe Maetzel,Adam Kiezun,Tobias Widmer,0.9095666487333034,0.7401316604847084,0.30759147043076246,0.20269980889304512,0.1006886997423271,0.09874594870649984,0.09453742641812146,0.08614271287309468,0.08461291398562319,0.08017563659485095,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Markus Keller,Dirk Baeumer,Erich Gamma,Tobias Widmer,Tom Hofmann,Adam Kiezun,Christof Marti,235.14362499689005,129.3507758921225,98.5553375241003,67.28449338712485,27.622804640815488,27.57063842174991,27.0224249008761,24.35083216983872,19.5820949651441,18.155627217231363,2007-12-03 17:40:53
