,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,extra,confidence,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
3139,94304,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,29416,0.10204081632653061,Tobias Widmer,Martin Aeschlimann,Markus Keller,Dirk Baeumer,Dani Megert,Erich Gamma,Adam Kiezun,Claude Knaus,Tom Hofmann,Kai-Uwe Maetzel,1135.3873793479174,1052.1175750944144,443.5777028115783,325.38927820202554,102.27088757462899,81.28332646133836,65.97400127459095,55.02161393034028,44.790844034336516,43.228577897092485,Tom Hofmann,Martin Aeschlimann,Dirk Baeumer,Markus Keller,Dani Megert,Tobias Widmer,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,Christof Marti,27.065443007421734,22.665597267261983,21.055656000749288,20.04040137322462,19.17555016047951,11.952891902678124,9.532148761284592,5.532250773190963,3.369322126637489,3.242185373405121,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Markus Keller,Tom Hofmann,Tobias Widmer,Adam Kiezun,Andre Weinand,Erich Gamma,Christof Marti,369.78999939915235,309.89735738128024,303.12140085888524,169.8257086332253,135.6406806432924,79.25830230404833,78.20929214974242,59.02076205856905,47.09458266757263,46.96010483131963,2005-05-10 13:44:10
3140,94367,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,88284,0.11702127659574468,Martin Aeschlimann,Tobias Widmer,Markus Keller,Dirk Baeumer,Dani Megert,Erich Gamma,Adam Kiezun,Tom Hofmann,Kai-Uwe Maetzel,Claude Knaus,174.5002611490757,103.44204537440902,54.93223150130363,50.46335505131094,18.572206695516,12.649026144059002,11.856716952740518,8.693604320121858,8.584941073671942,7.4294663947450905,Tom Hofmann,Martin Aeschlimann,Dirk Baeumer,Markus Keller,Dani Megert,Tobias Widmer,Andre Weinand,Erich Gamma,Christof Marti,Kai-Uwe Maetzel,6.123403716954182,5.443203670807361,3.72352336806614,3.7083773068298136,3.675486294614218,2.759649360020477,1.7717666450984837,1.0154133760622033,0.8107003579887144,0.7153285324537993,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Markus Keller,Tom Hofmann,Tobias Widmer,Adam Kiezun,Andre Weinand,Erich Gamma,Christof Marti,366.88693518817206,302.46125265282205,297.66072895563747,164.922920833295,133.0595608359933,79.09755433357378,78.20851772607145,57.715870179684636,47.08497731528957,46.95465925660509,2005-05-10 15:15:56
3141,94399,1,1,1,1,1,1,JDT-UI,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,Martin Aeschlimann,88284,0.13924050632911392,Martin Aeschlimann,Tobias Widmer,Markus Keller,Dirk Baeumer,Dani Megert,Erich Gamma,Adam Kiezun,Benno Baumgartner,Claude Knaus,Kai-Uwe Maetzel,98.51043524886093,81.49915190708556,58.26563388242531,36.846464213838395,14.59032546424064,8.7181242867601,8.424145318518768,7.731696183593691,7.117876171297952,5.25573698715211,Tom Hofmann,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Markus Keller,Tobias Widmer,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,4.013272335001541,3.911927765747105,3.3844823826724877,2.8504985805324483,2.150228663019973,1.7350099743482035,0.7876940411793784,0.7643966794710731,0.7280895802010908,0.6226126943029863,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Markus Keller,Tom Hofmann,Tobias Widmer,Adam Kiezun,Andre Weinand,Erich Gamma,Christof Marti,365.28468481620763,298.4252919858838,294.60009580635443,162.23377121542683,131.65692720469292,79.00216071005187,78.20805377973689,56.99275514335574,47.079230953647006,46.95139833892179,2005-05-10 16:10:55
3142,94403,1,1,1,1,1,1,JDT-Text,Tom Hofmann,Tom Hofmann,Tom Hofmann,Tom Hofmann,49826,0.18181818181818182,Tom Hofmann,Dani Megert,Kai-Uwe Maetzel,Christof Marti,Martin Aeschlimann,Claude Knaus,Tobias Widmer,Markus Keller,Benno Baumgartner,Raksha Vasisht,14.659620334145867,13.672470893633134,2.565338679073522,2.5030082535258407,2.475233300483756,1.7699988323587363,0.5177462309752644,0.3155002293212317,0.2044319274146665,0.0,Tom Hofmann,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Tobias Widmer,Markus Keller,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,Adam Kiezun,1.3845585857649054,1.0160631213759248,0.5811394950827338,0.531053081020191,0.4340850497753039,0.37644997701480176,0.18021735685943246,0.16221429583701785,0.13837910844641002,0.1272502059855104,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Markus Keller,Tom Hofmann,Adam Kiezun,Tobias Widmer,Andre Weinand,Christof Marti,Erich Gamma,353.38375177377145,285.8435289441098,282.12209919082585,153.31013792464327,125.00638703314452,76.25447171872754,75.35325908047378,53.43432267523421,45.22660431455773,45.10492869970242,2005-05-10 16:24:16
3143,94414,0,0,1,1,1,1,JDT-UI,Tobias Widmer,Tobias Widmer,Tobias Widmer,Martin Aeschlimann,68983,0.1038961038961039,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Markus Keller,Dani Megert,Adam Kiezun,Benno Baumgartner,Erich Gamma,Tom Hofmann,Claude Knaus,52.9557326682198,38.36204307707107,31.451138217295004,31.054310640627243,13.266005091525846,9.81663890402996,6.662574368976517,4.810669352320003,3.895919190752093,3.3730734036026093,Martin Aeschlimann,Dani Megert,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Markus Keller,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,Andre Weinand,2.7329811400444393,2.25104864329321,2.0566644913152032,1.8807519589529873,1.6091978468036803,1.4104829237299286,0.9475737758775922,0.86466851120801,0.676024329412279,0.46379543421193187,Dani Megert,Dirk Baeumer,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Andre Weinand,Erich Gamma,Christof Marti,Adam Kiezun,170.44676282044688,157.9059497326126,133.53685999273162,114.68008535049428,88.02544825278378,54.819497905349124,45.331646161274186,29.886801171410145,24.371742270202596,21.15797948821197,2005-05-10 16:38:07
3144,94426,0,1,1,1,1,1,JDT-UI,Dirk Baeumer,Dirk Baeumer,Dirk Baeumer,Martin Aeschlimann,42753,0.2222222222222222,Martin Aeschlimann,Dirk Baeumer,Tobias Widmer,Markus Keller,Dani Megert,Adam Kiezun,Erich Gamma,Claude Knaus,Thomas Mäder,Kai-Uwe Maetzel,22.447453240067205,10.939859516068008,10.160115699411712,6.133050683211247,2.170808395795589,2.123660638507356,1.178644667294349,1.0359009150557419,0.9249905896242949,0.7500008052528223,Markus Keller,Dirk Baeumer,Tom Hofmann,Martin Aeschlimann,Tobias Widmer,Dani Megert,Adam Kiezun,Andre Weinand,Erich Gamma,Kai-Uwe Maetzel,0.9195486460328338,0.7568185491106724,0.574478209282067,0.5457060033222868,0.5061713865640566,0.4935565667019698,0.14816972574631937,0.10508664319934895,0.09402759207281745,0.0866572987127083,Dirk Baeumer,Dani Megert,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Andre Weinand,Adam Kiezun,Erich Gamma,Darin Wright,264.03513618835433,229.4834397906077,214.50312520221306,140.14899541880735,109.5098842145117,67.12581095855431,49.81241967365004,42.201970883486126,40.0699189700434,37.264593479535705,2005-05-10 16:59:20
3145,94556,0,1,1,1,1,1,JDT-UI,Tobias Widmer,Tobias Widmer,Tobias Widmer,Martin Aeschlimann,19067,0.13186813186813187,Martin Aeschlimann,Tobias Widmer,Markus Keller,Dirk Baeumer,Dani Megert,Benno Baumgartner,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,Claude Knaus,68.46252154261884,62.37261257444411,41.496629168709774,37.51667399350259,14.509926335870059,11.249123073491836,10.736413246756047,9.06398618390203,6.243550123160556,5.21234484695055,Martin Aeschlimann,Tom Hofmann,Dani Megert,Dirk Baeumer,Markus Keller,Tobias Widmer,Erich Gamma,Adam Kiezun,Christof Marti,Andre Weinand,3.188606288814422,2.729182720178238,2.551472284956574,2.543546234104145,2.523443365150257,2.286649277217767,1.4558337891241875,0.6519703495338663,0.6216983868813823,0.6007952755259766,Dani Megert,Dirk Baeumer,Martin Aeschlimann,Markus Keller,Tom Hofmann,Adam Kiezun,Tobias Widmer,Andre Weinand,Darin Wright,Erich Gamma,197.27237686144807,188.76809216288243,186.2254344997311,121.15399337569048,89.46033046925025,86.08066509080963,60.87679915192743,45.71444695436424,45.33432038114431,34.81350874203716,2005-05-10 22:27:14
3146,94557,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,38110,0.16666666666666666,Markus Keller,Tobias Widmer,Martin Aeschlimann,Dirk Baeumer,Dani Megert,Adam Kiezun,Benno Baumgartner,Erich Gamma,Kai-Uwe Maetzel,Andre Weinand,37.3202875235626,36.65183824685098,30.246931316722726,19.932557199069095,8.008611078575752,6.329677115479795,6.237652827240154,4.155328553317704,3.132432884205793,2.8287060494234257,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Christof Marti,Erich Gamma,Andre Weinand,Adam Kiezun,1.8699703324323529,1.6447928206397797,1.6254684997239135,1.543620332839108,1.3816531323349672,1.1329363900657308,0.5220940464038188,0.4737179899518529,0.36587625375800314,0.3282181959026141,Dirk Baeumer,Dani Megert,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Andre Weinand,Erich Gamma,Christof Marti,Adam Kiezun,143.0808789230896,142.16899421103577,117.24043264321128,109.62470372259233,73.64210157128782,47.69346825658069,38.09046878901593,33.54430746306339,20.518440594720506,17.741905836585634,2005-05-10 22:27:50
3147,94559,0,0,1,1,1,1,JDT-UI,Dirk Baeumer,Dirk Baeumer,Dirk Baeumer,Martin Aeschlimann,38110,0.15789473684210525,Martin Aeschlimann,Tobias Widmer,Markus Keller,Dirk Baeumer,Dani Megert,Benno Baumgartner,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,Thomas Mäder,45.53139488445036,40.35772386705695,30.50657627356552,23.511520763337106,8.780004082025233,6.276980196797573,5.44812333411979,4.6674224695523225,3.2657950999160286,3.060477037881081,Martin Aeschlimann,Markus Keller,Dani Megert,Dirk Baeumer,Tom Hofmann,Erich Gamma,Tobias Widmer,Christof Marti,Adam Kiezun,Kai-Uwe Maetzel,1.6169496709982907,1.525772977343389,1.509944705389933,1.4204065466191986,1.30633455697999,1.1402018679365205,0.971063254774394,0.3580844953287164,0.34003011249826626,0.2991165277759883,Dirk Baeumer,Dani Megert,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Andre Weinand,Erich Gamma,Christof Marti,Adam Kiezun,143.05907458477415,142.14178909043437,117.22774380270334,109.60659552439702,73.63126915976565,47.692504266906035,38.08435855618356,33.544245374304985,20.518417260288174,17.741902227106138,2005-05-10 22:28:36
3148,94560,0,0,1,1,1,1,JDT-UI,Tobias Widmer,Tobias Widmer,Tobias Widmer,Martin Aeschlimann,58293,0.109375,Tobias Widmer,Martin Aeschlimann,Dirk Baeumer,Markus Keller,Dani Megert,Benno Baumgartner,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,Thomas Mäder,58.680495188913945,53.64400179554785,41.936897897901986,35.00258978084397,11.942220826404288,9.457249974795667,9.019481960375343,7.231987346278498,5.053296695323355,4.15222702301781,Dani Megert,Dirk Baeumer,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Erich Gamma,Adam Kiezun,Andre Weinand,Christof Marti,2.7424291081203562,2.582176013245695,2.5496230053043902,2.5200211956135363,1.820112405666634,1.648998247467046,0.7862190656020137,0.6901470808887636,0.6768908932037676,0.5795729847180311,Dirk Baeumer,Dani Megert,Martin Aeschlimann,Markus Keller,Tom Hofmann,Tobias Widmer,Andre Weinand,Adam Kiezun,Erich Gamma,Darin Wright,250.73660594315433,212.67045721778916,207.35183124911094,129.0092092619872,103.43955943453045,66.61900446237394,46.51060566949665,42.19973531755352,40.03815317958434,37.251382187970535,2005-05-10 22:29:19
