,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,extra,confidence,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
2491,213050,0,1,1,1,1,1,Platform-SWT,Felipe Heidrich,Felipe Heidrich,Felipe Heidrich,Steve Northover,90223,0.13268608414239483,Steve Northover,Silenio Quarti,Carolyn MacLeod,Felipe Heidrich,Grant Gayed,Bogdan Gheorghe,Kevin Barnes,Duong Nguyen,Veronika Irvine,Billy Biggs,165.39614771997034,145.06506896090337,141.25631036854503,112.97952603646475,110.22256891900267,86.19271043671496,75.1326126746485,64.4627966226149,59.712267272016305,44.93329940752001,Steve Northover,Duong Nguyen,Bogdan Gheorghe,Felipe Heidrich,Carolyn MacLeod,Kevin Barnes,Grant Gayed,Silenio Quarti,Veronika Irvine,Christophe Cornu,15.216805328421737,10.24947259133768,8.319226594611093,6.394515456635772,5.455580248152206,4.303259968451292,4.273637717244407,4.26428589650945,2.8228371954691194,2.2203795221309806,Felipe Heidrich,Silenio Quarti,Grant Gayed,Carolyn MacLeod,Veronika Irvine,Steve Northover,Christophe Cornu,Knut Radloff,Billy Biggs,Lynne Kues,95.68715364522416,90.69487349233975,29.75781379327392,24.8105243017134,15.673092865193487,14.778683308418923,13.25077708113406,9.986656592670377,9.105371967988862,8.8613865659712,2007-12-14 19:15:37
2492,213185,0,0,0,1,1,1,Platform-SWT,Grant Gayed,Grant Gayed,Grant Gayed,Steve Northover,189847,0.1,Steve Northover,Silenio Quarti,Felipe Heidrich,Grant Gayed,Veronika Irvine,Kevin Barnes,Billy Biggs,Carolyn MacLeod,Duong Nguyen,Christophe Cornu,16.111078585796495,10.292845254981387,10.241193226139623,8.157246277874545,7.897749708693111,4.483139640453031,3.8002332336167797,3.463050309291792,3.124114949917811,2.8069725082774686,Felipe Heidrich,Duong Nguyen,Steve Northover,Carolyn MacLeod,Bogdan Gheorghe,Silenio Quarti,Kevin Barnes,Grant Gayed,Veronika Irvine,Christophe Cornu,0.7550929262483247,0.7064843190751082,0.6297758270482325,0.5672321955660866,0.5529727154001007,0.4428970906412758,0.40100344607807803,0.3805525804061884,0.35007864199093525,0.34307466384598606,Duong Nguyen,Grant Gayed,Carolyn MacLeod,Veronika Irvine,Felipe Heidrich,Knut Radloff,Silenio Quarti,Steve Northover,Christophe Cornu,Jeff Brown,10.852198212776582,10.761007566959243,9.657959058429473,8.516290350727116,6.265362280748906,5.059928544555349,4.737592108692046,4.1847077463320055,4.172439966443708,3.9977152461594945,2007-12-17 15:48:05
2493,213200,1,1,1,1,1,1,Platform-SWT,Kevin Barnes,Kevin Barnes,Kevin Barnes,Kevin Barnes,152937,0.10884353741496598,Silenio Quarti,Felipe Heidrich,Steve Northover,Grant Gayed,Carolyn MacLeod,Kevin Barnes,Bogdan Gheorghe,Veronika Irvine,Billy Biggs,Duong Nguyen,37.90855578723425,34.5159943616178,32.55333448502716,29.117990228853213,16.56857117157342,15.447528497018078,14.455652992463142,10.759602922358372,9.493277967314038,9.344629063584748,Kevin Barnes,Silenio Quarti,Steve Northover,Bogdan Gheorghe,Felipe Heidrich,Carolyn MacLeod,Grant Gayed,Duong Nguyen,Billy Biggs,Christophe Cornu,10.156864084331868,3.2969348566220735,2.5033921623207136,2.3246638863988656,2.010285756449037,1.3875465639225986,1.093801808260834,1.092716912903739,0.6814168417891834,0.6454219492136384,Silenio Quarti,Felipe Heidrich,Veronika Irvine,Grant Gayed,Carolyn MacLeod,Steve Northover,Christophe Cornu,Billy Biggs,Jeff Brown,Knut Radloff,136.8258937641533,91.84979750470636,48.89211662513047,48.24398735001131,43.346257901349155,30.664967737767768,22.95519365746774,12.06421425759501,10.471557542126785,8.741899808001067,2007-12-17 17:17:55
2494,213247,0,0,1,1,1,1,Platform-SWT,Steve Northover,Steve Northover,Steve Northover,Felipe Heidrich,108190,0.09090909090909091,Felipe Heidrich,Silenio Quarti,Steve Northover,Grant Gayed,Kevin Barnes,Veronika Irvine,Bogdan Gheorghe,Billy Biggs,Duong Nguyen,Carolyn MacLeod,4.479193634401423,4.436975435667498,3.208285306626686,1.8787260430503636,1.5177486795257957,1.374940985063699,1.3415588476764482,1.1290691665489136,0.722006361073102,0.6025606235042942,Felipe Heidrich,Steve Northover,Carolyn MacLeod,Silenio Quarti,Bogdan Gheorghe,Grant Gayed,Veronika Irvine,Christophe Cornu,Billy Biggs,Mike Wilson,0.3123397397204602,0.2885423640670669,0.2563395720178662,0.24535811628237542,0.23868015881681112,0.21307722105279758,0.19861688104395742,0.12823954986459163,0.09949942940152992,0.08319698744479066,Silenio Quarti,Veronika Irvine,Grant Gayed,Steve Northover,Carolyn MacLeod,Felipe Heidrich,Christophe Cornu,Knut Radloff,Dean Roberts,Lynne Kues,33.33857037712965,26.68804228487447,25.934900491375593,22.687014609496945,21.503338011415824,15.867783211843777,11.192803829290511,6.155844292369309,6.1518979851151325,5.252630813170646,2007-12-18 00:54:44
2495,213489,0,0,0,0,0,1,Platform-SWT,Kevin Barnes,Kevin Barnes,Kevin Barnes,Steve Northover,138907,0.125,Steve Northover,Felipe Heidrich,Silenio Quarti,Grant Gayed,Carolyn MacLeod,Kevin Barnes,Veronika Irvine,Bogdan Gheorghe,Billy Biggs,Duong Nguyen,58.341632468817544,44.09209327110653,42.73571712815571,37.66784648387938,25.6748370586388,19.82329066037665,17.898866091167253,15.81320841615991,14.50993047686659,11.9150150657481,Carolyn MacLeod,Steve Northover,Duong Nguyen,Felipe Heidrich,Bogdan Gheorghe,Grant Gayed,Silenio Quarti,Veronika Irvine,Kevin Barnes,Christophe Cornu,3.5623287401887085,2.8926015478249716,2.0870966459726277,2.083178408195394,1.9690144841910104,1.5943633340325185,1.55259297825814,1.3097899513116666,1.142168140291457,0.6951872141322101,Silenio Quarti,Carolyn MacLeod,Steve Northover,Veronika Irvine,Grant Gayed,Felipe Heidrich,Christophe Cornu,Knut Radloff,Dean Roberts,Lynne Kues,33.019612623723766,31.886824069620463,28.834363503934412,26.695598618393422,25.510306899776353,15.528638557288659,11.200996660966837,6.162419280464221,6.156389841135394,5.258432664730359,2007-12-19 17:04:01
2496,213923,0,0,0,0,0,0,Platform-SWT,Bogdan Gheorghe,Bogdan Gheorghe,Bogdan Gheorghe,Grant Gayed,42293,0.2222222222222222,Steve Northover,Silenio Quarti,Felipe Heidrich,Grant Gayed,Kevin Barnes,Veronika Irvine,Duong Nguyen,Billy Biggs,Christophe Cornu,Carolyn MacLeod,5.151942759413162,4.837669302289165,3.885438842749394,3.504260199584991,2.3093796861324356,1.9146934311213273,1.892319227776554,1.770992935428244,1.532605078410624,1.297632884953685,Carolyn MacLeod,Grant Gayed,Steve Northover,Duong Nguyen,Veronika Irvine,Felipe Heidrich,Christophe Cornu,Silenio Quarti,Kevin Barnes,Bogdan Gheorghe,0.33606432899059,0.21317071753786074,0.20702701044118904,0.20585213050600581,0.1798402453267647,0.17156211528728096,0.16725015360403866,0.14431955608799715,0.11122170393015264,0.10161522646055823,Grant Gayed,Carolyn MacLeod,Veronika Irvine,Silenio Quarti,Christophe Cornu,Felipe Heidrich,Steve Northover,Billy Biggs,Jeff Brown,Knut Radloff,77.93035299902786,64.09962570102383,46.19082764150669,42.8475083996582,36.30145069750684,26.25877114760317,22.708995007279157,21.890733084554956,16.874212106309884,15.330279455473294,2007-12-27 12:11:18
2497,213937,1,1,1,1,1,1,Platform-SWT,Steve Northover,Steve Northover,Steve Northover,Steve Northover,177223,0.0963855421686747,Steve Northover,Felipe Heidrich,Silenio Quarti,Grant Gayed,Carolyn MacLeod,Bogdan Gheorghe,Kevin Barnes,Veronika Irvine,Billy Biggs,Christophe Cornu,15.298897757992613,13.905251212641199,13.854255679235681,10.666409018261131,7.91943764673195,5.48977015167679,5.452976581981457,5.334159030213471,3.894746470176657,3.840126661843969,Bogdan Gheorghe,Carolyn MacLeod,Felipe Heidrich,Steve Northover,Silenio Quarti,Duong Nguyen,Kevin Barnes,Grant Gayed,Veronika Irvine,Mike Wilson,1.095339447900997,0.6774874554877908,0.5547316189862523,0.5450205531946536,0.48078247636798227,0.46471759009358937,0.4051998142931613,0.4020117708977061,0.2712398433198814,0.23517409504473538,Silenio Quarti,Veronika Irvine,Grant Gayed,Steve Northover,Carolyn MacLeod,Felipe Heidrich,Christophe Cornu,Knut Radloff,Dean Roberts,Lynne Kues,31.696415836800515,26.67203168923022,23.831377974086873,23.190283539192762,22.20765528611201,14.226302241287478,11.19037168718716,6.156333632058745,6.153595997345732,5.254480616164792,2007-12-27 18:07:42
2498,214160,0,1,1,1,1,1,Platform-SWT,Silenio Quarti,Silenio Quarti,Silenio Quarti,Carolyn MacLeod,173559,0.2222222222222222,Silenio Quarti,Steve Northover,Felipe Heidrich,Carolyn MacLeod,Grant Gayed,Christophe Cornu,Billy Biggs,Kevin Barnes,Veronika Irvine,Duong Nguyen,3.427666526895759,2.821559995290501,2.378882590327687,1.629552316046971,1.2365693075485318,0.7028070127839317,0.5393231226361511,0.49152553950116684,0.46282892045437785,0.24596578678075257,Carolyn MacLeod,Steve Northover,Bogdan Gheorghe,Felipe Heidrich,Silenio Quarti,Grant Gayed,Veronika Irvine,Billy Biggs,Christophe Cornu,Duong Nguyen,0.18824275463584256,0.12710620793605146,0.10207237534050677,0.09791915904925577,0.09395259074013322,0.06220594323936154,0.05023525614193112,0.04732301491640675,0.04442457946050334,0.04441683203308197,Carolyn MacLeod,Grant Gayed,Veronika Irvine,Silenio Quarti,Christophe Cornu,Felipe Heidrich,Steve Northover,Billy Biggs,Knut Radloff,Jeff Brown,201.0458879570806,63.534902052445474,48.384631254857275,43.56626831570187,33.2270207160707,24.79862474619637,21.833680072849255,17.199456255250645,16.38886379770921,15.380703495403601,2008-01-02 21:38:48
2499,214381,0,0,0,0,1,1,Platform-SWT,Grant Gayed,Steve Northover,Grant Gayed,Carolyn MacLeod,84632,0.42857142857142855,Steve Northover,Silenio Quarti,Grant Gayed,Felipe Heidrich,Veronika Irvine,Billy Biggs,Christophe Cornu,Carolyn MacLeod,Bogdan Gheorghe,Kevin Barnes,2.81805723961667,2.290645455417549,1.8540569122996629,1.6464910178950458,1.1138236264861954,0.8230294958002446,0.7869944017879936,0.6120678219661466,0.4869776409780938,0.42858264873196394,Carolyn MacLeod,Steve Northover,Felipe Heidrich,Grant Gayed,Silenio Quarti,Veronika Irvine,Billy Biggs,Christophe Cornu,Bogdan Gheorghe,Duong Nguyen,0.34098094825364056,0.21823791325860836,0.13969180471898796,0.12330996425467532,0.11632931042439862,0.09246852023522698,0.09169676363991926,0.08831376517376609,0.0828316154906647,0.06570533078570176,Carolyn MacLeod,Silenio Quarti,Felipe Heidrich,Grant Gayed,Veronika Irvine,Steve Northover,Christophe Cornu,Billy Biggs,Jeff Brown,Knut Radloff,195.0967721260165,129.6042130589472,84.69462409717514,73.92203892915839,48.79828459351075,30.44038032359152,22.91135905010951,12.031045280253533,10.464070734400664,8.722606037986717,2008-01-04 19:15:00
2500,214503,0,0,1,1,1,1,Platform-SWT,Silenio Quarti,Silenio Quarti,Silenio Quarti,Carolyn MacLeod,208503,0.25,Steve Northover,Silenio Quarti,Felipe Heidrich,Grant Gayed,Carolyn MacLeod,Kevin Barnes,Bogdan Gheorghe,Veronika Irvine,Billy Biggs,Duong Nguyen,4.575476013319048,4.5580192485619095,3.531553829975946,2.9915644278957307,2.3942364154939964,1.531605349851546,1.4265377199903264,1.3173275461697422,1.1928365333366873,1.0835821353521653,Carolyn MacLeod,Grant Gayed,Bogdan Gheorghe,Felipe Heidrich,Steve Northover,Silenio Quarti,Duong Nguyen,Veronika Irvine,Billy Biggs,Mike Wilson,0.31328048922089136,0.2171617748480955,0.19236520314704894,0.18457603218258734,0.1616787287900025,0.11803078848154433,0.09053670211417385,0.0880625663025666,0.07940029167070181,0.07424639216423887,Carolyn MacLeod,Grant Gayed,Silenio Quarti,Veronika Irvine,Steve Northover,Felipe Heidrich,Christophe Cornu,Dean Roberts,Knut Radloff,Lynne Kues,38.860255882881496,32.97975963959961,30.46078254210104,26.64060704762761,21.83584154281612,13.086837873645397,11.176122532763387,6.149829735746965,6.148158272371638,5.249161038979824,2008-01-07 16:30:23
