,bug_id,at_1,at_2,at_3,at_4,at_5,at_10,component,assignees,assignees_copy,author,chosen,extra,confidence,history_at_1,history_at_2,history_at_3,history_at_4,history_at_5,history_at_6,history_at_7,history_at_8,history_at_9,history_at_10,history_at_1_v,history_at_2_v,history_at_3_v,history_at_4_v,history_at_5_v,history_at_6_v,history_at_7_v,history_at_8_v,history_at_9_v,history_at_10_v,code_at_1,code_at_2,code_at_3,code_at_4,code_at_5,code_at_6,code_at_7,code_at_8,code_at_9,code_at_10,code_at_1_v,code_at_2_v,code_at_3_v,code_at_4_v,code_at_5_v,code_at_6_v,code_at_7_v,code_at_8_v,code_at_9_v,code_at_10_v,api_at_1,api_at_2,api_at_3,api_at_4,api_at_5,api_at_6,api_at_7,api_at_8,api_at_9,api_at_10,api_at_1_v,api_at_2_v,api_at_3_v,api_at_4_v,api_at_5_v,api_at_6_v,api_at_7_v,api_at_8_v,api_at_9_v,api_at_10_v,report_time
5674,287947,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,Dani Megert,{},1,Dani Megert,JDT-Text-Inbox,Tom Hofmann,Markus Keller,Benno Baumgartner,Raksha Vasisht,Christof Marti,Deepak Azad,Martin Aeschlimann,Kai-Uwe Maetzel,5.545913057757583,4.494159344914941,2.0679703826318745,1.95172626913957,1.87259079463867,1.40241486301039,1.1126266798089965,0.6470218247762608,0.6425515910873894,0.5098742155014969,Markus Keller,Dani Megert,Benno Baumgartner,Tom Hofmann,Martin Aeschlimann,Tobias Widmer,Dirk Baeumer,Andre Weinand,Adam Kiezun,Erich Gamma,0.3630625441190885,0.24993614019621352,0.11678621798649072,0.11183673209673196,0.11003714547091498,0.09562070790209944,0.08927892320616344,0.0834920685831532,0.08335713386199531,0.08300080208393795,Dirk Baeumer,Christof Marti,Deepak Azad,Philipe Mulet,Rajesh,Tobias Widmer,darins,lbourlier,Tom Hoffmann,Benno Baumgartner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 10:08:08
5675,288060,0,0,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Martin Aeschlimann,"{""javax.swing"": 4, ""org.eclipse.swt"": 5, ""org.eclipse.core"": 5, ""java.awt"": 5, ""com.sun.jdi"": 2, ""java.util"": 2, ""java.lang"": 1}",1,Markus Keller,JDT-UI-Inbox,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Dirk Baeumer,Tobias Widmer,Erich Gamma,Deepak Azad,Adam Kiezun,82.34618040678077,36.71259900516477,29.806746515506628,26.4603689768306,25.03954477238687,21.876089942941675,16.72649885884714,13.975796822980355,11.500743063105734,11.06654681798002,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tom Hofmann,Tobias Widmer,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,11.297028891398316,8.25664102281061,4.216476766508715,3.2721058109796353,3.1461139964161204,2.9970774457943428,2.7320767326498223,2.5597814729201107,2.5106783330114375,2.2003143716616935,Martin Aeschlimann,Dani Megert,Darin Wright,Adam Kiezun,Dirk Baeumer,Markus Keller,Kai-Uwe Maetzel,Christof Marti,Benno Baumgartner,Joe Szurszewski,31.72357043675209,17.122931135889793,15.606215823030732,14.78641976866097,13.452278279696657,10.710618246145266,3.794249664422624,3.5722056217570928,3.248480107012043,2.449789659094505,2009-08-30 20:05:35
5676,288121,0,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,Markus Keller,{},1,Markus Keller,JDT-UI-Inbox,Benno Baumgartner,Dani Megert,Martin Aeschlimann,Tobias Widmer,Adam Kiezun,Dirk Baeumer,Erich Gamma,Andre Weinand,5.701591480490358,3.3747961269149007,3.0486631206191035,2.647390578904019,2.1731054137864154,1.981473876405329,1.2430283912777138,0.9992061918539128,0.6978571436841096,0.4469285062064293,Markus Keller,Dani Megert,Tom Hofmann,Tobias Widmer,Benno Baumgartner,Dirk Baeumer,Erich Gamma,Christof Marti,Martin Aeschlimann,Kai-Uwe Maetzel,0.653277923331032,0.4212131269268814,0.24447180355256176,0.23454233269933702,0.22398495909833216,0.22034941640438113,0.21864354381084197,0.1963912445851599,0.18540922380975394,0.15090174427062844,Dirk Baeumer,John Arthorne,platform-cvs-inbox,PDE-UI-Inbox,Sonia Dimitrov,Christof Marti,Stefan Xenos,Christophe Cornu,Chris McLaren,Douglas Pollock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-31 13:49:25
5677,288143,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,Dani Megert,"{""java.util"": 1}",1,JDT-Text-Inbox,Dani Megert,Tom Hofmann,Christof Marti,Benno Baumgartner,Martin Aeschlimann,Markus Keller,Claude Knaus,Kai-Uwe Maetzel,Tobias Widmer,6.050267039349922,3.3159495058743884,2.170715881911729,1.0852985684480743,0.932683829874292,0.6637981121285979,0.6141665044375372,0.3894965206875121,0.33485321095671794,0.28544562244762506,Dani Megert,Markus Keller,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Erich Gamma,Benno Baumgartner,Christof Marti,Martin Aeschlimann,Kai-Uwe Maetzel,7.389838711637472,0.35583237067951956,0.14433739968836307,0.1353103421690444,0.12775010785968327,0.12563625338061724,0.12444212183947749,0.10633948969594575,0.10303695334589827,0.08470804470089979,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,Erich Gamma,2.0773275866564247,1.0439245834648962,0.5495449476670599,0.44974726378143975,0.42812310456288805,0.3468927174698664,0.3151616124512468,0.28656070571303033,0.2521033342721373,0.24734445924559317,2009-08-31 15:30:42
5678,288211,0,0,0,0,0,0,JDT-APT,Satyam Kandula,Satyam Kandula,Markus Keller,Markus Keller,"{""java.util"": 1}",1,Martin Aeschlimann,Markus Keller,JDT-UI-Inbox,Walter Harley,Dani Megert,Dirk Baeumer,Benno Baumgartner,Tobias Widmer,Andre Weinand,Adam Kiezun,2.19520659821129,1.8428328076382048,1.0728571704662886,0.9147310356559848,0.6757701277406629,0.6551811555095725,0.5179745193828718,0.4890542279589641,0.3893938073168547,0.3273558166908913,Dani Megert,Martin Aeschlimann,Markus Keller,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Christof Marti,Kai-Uwe Maetzel,Andre Weinand,Erich Gamma,0.35374927796400296,0.34562503716240217,0.3387763930902988,0.10479373284592375,0.10316636201743251,0.10237613696811554,0.10098131259866167,0.09929321515113386,0.09916833453114063,0.09903915988918094,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Tom Hofmann,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,Erich Gamma,5.182237894869463,2.7200090261353984,1.4431220377810685,1.182346938551831,1.1251348291297882,0.9122374797575626,0.828838940130228,0.7536582235351036,0.6630265343070088,0.6505047713424211,2009-09-01 06:15:50
5679,288242,1,1,1,1,1,1,JDT-Text,Dani Megert,Dani Megert,Dani Megert,Dani Megert,"{""java.util"": 4, ""org.eclipse.jface"": 3, ""java.lang"": 1, ""javax.swing"": 2}",1,JDT-Text-Inbox,Dani Megert,Tom Hofmann,Benno Baumgartner,Martin Aeschlimann,Markus Keller,Christof Marti,Claude Knaus,Kai-Uwe Maetzel,Tomasz Zarna,43.59360374458578,38.69387611938073,35.29922816731788,13.578463460609491,9.383695825881182,8.910082499886775,6.282734224733917,4.289459035598583,2.522385860159021,2.3655282595243516,Dani Megert,Markus Keller,Tom Hofmann,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Kai-Uwe Maetzel,Andre Weinand,2.7028290831999717,2.2597848087894796,1.145009577935653,1.050171177765574,1.0095384965700516,0.882885122327813,0.6610559407710559,0.650956706510788,0.6372064676233473,0.5909334770943097,Dani Megert,Dirk Baeumer,Martin Aeschlimann,Darin Wright,Markus Keller,Adam Kiezun,Benno Baumgartner,Kai-Uwe Maetzel,Tom Hofmann,Tobias Widmer,15.53157672171193,5.545085448425084,5.524460278304534,5.423861761018194,5.089557661781989,4.217251617990925,1.7177697863832064,1.430893568014387,1.2664430073739221,1.1007408275827737,2009-09-01 12:48:17
5680,288385,0,1,1,1,1,1,JDT-UI,Dani Megert,Dani Megert,Dani Megert,Markus Keller,"{""java.lang"": 65, ""org.eclipse.jface"": 34, ""javax.swing"": 17, ""org.eclipse.core"": 2, ""javax.xml"": 1, ""org.eclipse.swt"": 25, ""java.awt"": 30, ""org.eclipse.ui"": 1, ""java.util"": 18, ""java.net"": 6, ""org.apache.jasper"": 3, ""junit.extensions"": 1}",1,Markus Keller,JDT-UI-Inbox,Dani Megert,Martin Aeschlimann,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Adam Kiezun,Erich Gamma,Andre Weinand,1709.486734424531,742.4861723241602,540.3264397405935,437.7725519953794,437.3090300711757,359.96998732439187,320.8177284505247,184.18809169328858,163.21089633948472,115.94783324105457,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Dirk Baeumer,Tom Hofmann,Tobias Widmer,Adam Kiezun,Erich Gamma,Kai-Uwe Maetzel,862.1319791687947,158.62574877031966,47.25154470464053,46.180219407970895,39.92975897195928,35.56210580297202,35.24286439303675,28.26424777374427,27.242450008745394,24.173819211407793,Markus Keller,Dani Megert,Martin Aeschlimann,Darin Wright,Dirk Baeumer,Andre Weinand,Adam Kiezun,Benno Baumgartner,Tobias Widmer,Tom Hofmann,386.3668567793731,88.61985588507555,59.21174233335026,43.12204024562062,38.25734068206584,38.1090287086984,36.463458394799936,16.98252057427048,11.485775856195648,10.937684135933932,2009-09-02 17:16:30
5681,288847,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,"{""javax.swing"": 61, ""org.eclipse.jface"": 140, ""java.net"": 5, ""java.lang"": 73, ""org.eclipse.swt"": 25, ""org.eclipse.core"": 4, ""java.math"": 2, ""java.sql"": 4, ""java.util"": 6, ""java.awt"": 24, ""org.w3c.dom"": 6, ""junit.extensions"": 1}",1,Markus Keller,JDT-UI-Inbox,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Dirk Baeumer,Tobias Widmer,Erich Gamma,Adam Kiezun,Andre Weinand,1381.924150960768,939.8592935985547,601.5512522977887,540.5002676163232,405.5879241346757,376.24608423829903,334.66865374581806,274.9234634806007,233.94489784181758,158.60145381139264,Markus Keller,Dani Megert,Martin Aeschlimann,Dirk Baeumer,Benno Baumgartner,Tom Hofmann,Tobias Widmer,Erich Gamma,Adam Kiezun,Kai-Uwe Maetzel,258.67308130698825,139.9463203536644,62.00492055338012,45.945375358178325,45.59260046725507,42.83965377653106,38.44704116317218,38.07613844502264,36.89123988737455,33.39376510216582,Dani Megert,Martin Aeschlimann,Markus Keller,Dirk Baeumer,Darin Wright,Adam Kiezun,Andre Weinand,Benno Baumgartner,Tobias Widmer,Tom Hofmann,74.12672856299615,68.20418956748433,64.36888864842138,55.0549639731882,47.04948303135657,41.10530020080194,25.075919781096797,17.923723660538343,12.769286338834096,10.919413597917794,2009-09-08 17:40:31
5682,288931,0,0,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Dani Megert,"{""org.apache.xml"": 1}",1,Markus Keller,Tobias Widmer,JDT-UI-Inbox,Martin Aeschlimann,Benno Baumgartner,Dani Megert,Erich Gamma,Dirk Baeumer,Adam Kiezun,Raksha Vasisht,7.654136323464982,5.7185867608323235,4.920332201078028,3.7758133588126137,3.5205045075522774,2.0424787112653413,2.004950706386943,1.6583877244481353,1.0104012261463573,0.9488095615077066,Markus Keller,Dani Megert,Benno Baumgartner,Martin Aeschlimann,Erich Gamma,Adam Kiezun,Tom Hofmann,Christof Marti,Tobias Widmer,Dirk Baeumer,2.5332781984753945,0.9508177783341583,0.43213414593325955,0.41124525528953504,0.37553196121799226,0.3401642114049894,0.29530545716161627,0.2895331608544309,0.2837803861806822,0.2604080930065438,Dani Megert,Martin Aeschlimann,Claude Knaus,Dirk Baeumer,Benjamin Muskalla,platform-cvs-inbox,PDE-UI-Inbox,Sonia Dimitrov,Christof Marti,Stefan Xenos,4.634579260874439,3.5788604644182302,1.953251090338904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-09 12:17:04
5683,289028,1,1,1,1,1,1,JDT-UI,Markus Keller,Markus Keller,Markus Keller,Markus Keller,"{""java.util"": 4, ""javax.swing"": 11, ""java.lang"": 33, ""org.eclipse.swt"": 37, ""org.eclipse.jface"": 3, ""java.net"": 12, ""java.awt"": 21, ""org.eclipse.core"": 2, ""org.apache.jasper"": 2, ""org.w3c.dom"": 6, ""junit.extensions"": 1}",1,Markus Keller,JDT-UI-Inbox,Martin Aeschlimann,Dani Megert,Benno Baumgartner,Tobias Widmer,Dirk Baeumer,Tom Hofmann,Erich Gamma,Adam Kiezun,783.4305261351158,511.65200556269235,302.92087427461513,298.2059819172704,254.24699111017267,185.32543212477879,178.0643866836189,114.59340523452732,105.5449471517559,103.58162282559182,Markus Keller,Dani Megert,Tom Hofmann,Martin Aeschlimann,Benno Baumgartner,Dirk Baeumer,Erich Gamma,Tobias Widmer,Adam Kiezun,Kai-Uwe Maetzel,102.38280187780326,77.8659962893011,30.61277018024565,29.49439273883239,26.839335103006444,22.035259451386548,20.576848408990518,18.862292702300728,18.46904439925748,17.69173947496756,Martin Aeschlimann,Markus Keller,Dani Megert,Dirk Baeumer,Andre Weinand,Adam Kiezun,Darin Wright,Benno Baumgartner,Tobias Widmer,Tom Hofmann,56.747491936963,55.6046400800131,54.16066981793703,30.478671193235936,30.189526500962778,29.57389715969967,29.399848782515132,16.741500320765418,11.773430785203985,10.213155213469149,2009-09-10 03:50:27
